customer_identity_bridge_id,source_system,source_customer_id,source_customer_email,source_customer_name,unified_customer_id,identity_resolution_method,identity_confidence_score
IDBR00016470,customer_activity,ANON_INVOICE:C517876,,,CUST0001163,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016471,customer_activity,ANON_INVOICE:517879,,,CUST0004386,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016472,customer_activity,ANON_INVOICE:517880,,,CUST0005834,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016473,customer_activity,ANON_INVOICE:517881,,,CUST0001957,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016474,customer_activity,ANON_INVOICE:517907,,,CUST0006399,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016475,customer_activity,ANON_INVOICE:517908,,,CUST0001381,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016476,customer_activity,ANON_INVOICE:C517944,,,CUST0005508,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016477,customer_activity,ANON_INVOICE:517950,,,CUST0000109,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016478,customer_activity,ANON_INVOICE:517954,,,CUST0002850,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016479,customer_activity,ANON_INVOICE:517981,,,CUST0001557,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016480,customer_activity,ANON_INVOICE:517984,,,CUST0001835,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016481,customer_activity,ANON_INVOICE:517986,,,CUST0002168,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016482,customer_activity,ANON_INVOICE:517987,,,CUST0002893,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016483,customer_activity,ANON_INVOICE:517988,,,CUST0002379,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016484,customer_activity,ANON_INVOICE:517989,,,CUST0002698,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016485,customer_activity,ANON_INVOICE:517990,,,CUST0002067,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016486,customer_activity,ANON_INVOICE:517991,,,CUST0005649,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016487,customer_activity,ANON_INVOICE:518138,,,CUST0001356,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016488,customer_activity,ANON_INVOICE:518142,,,CUST0005603,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016489,customer_activity,ANON_INVOICE:518143,,,CUST0000935,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016490,customer_activity,ANON_INVOICE:518144,,,CUST0004085,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016491,customer_activity,ANON_INVOICE:518165,,,CUST0004874,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016492,customer_activity,ANON_INVOICE:518223,,,CUST0003469,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016493,customer_activity,ANON_INVOICE:518225,,,CUST0000869,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016494,customer_activity,ANON_INVOICE:518234,,,CUST0006566,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016495,customer_activity,ANON_INVOICE:518235,,,CUST0001992,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016496,customer_activity,ANON_INVOICE:518236,,,CUST0006214,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016497,customer_activity,ANON_INVOICE:518237,,,CUST0003852,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016498,customer_activity,ANON_INVOICE:518238,,,CUST0005389,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016499,customer_activity,ANON_INVOICE:518239,,,CUST0000857,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016500,customer_activity,ANON_INVOICE:518240,,,CUST0002068,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016501,customer_activity,ANON_INVOICE:518241,,,CUST0006900,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016502,customer_activity,ANON_INVOICE:518246,,,CUST0006622,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016503,customer_activity,ANON_INVOICE:518274,,,CUST0004854,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016504,customer_activity,ANON_INVOICE:518277,,,CUST0005945,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016505,customer_activity,ANON_INVOICE:518279,,,CUST0003706,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016506,customer_activity,ANON_INVOICE:518282,,,CUST0006400,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016507,customer_activity,ANON_INVOICE:518283,,,CUST0005469,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016508,customer_activity,ANON_INVOICE:518304,,,CUST0005779,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016509,customer_activity,ANON_INVOICE:518353,,,CUST0006295,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016510,customer_activity,ANON_INVOICE:518356,,,CUST0006870,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016511,customer_activity,ANON_INVOICE:518357,,,CUST0000872,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016512,customer_activity,ANON_INVOICE:518359,,,CUST0003857,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016513,customer_activity,ANON_INVOICE:518366,,,CUST0001937,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016514,customer_activity,ANON_INVOICE:518367,,,CUST0006550,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016515,customer_activity,ANON_INVOICE:518368,,,CUST0002863,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016516,customer_activity,ANON_INVOICE:518369,,,CUST0001440,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016517,customer_activity,ANON_INVOICE:518416,,,CUST0004183,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016518,customer_activity,ANON_INVOICE:518424,,,CUST0002215,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016519,customer_activity,ANON_INVOICE:518425,,,CUST0002800,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016520,customer_activity,ANON_INVOICE:518430,,,CUST0000894,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016521,customer_activity,ANON_INVOICE:518487,,,CUST0002889,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016522,customer_activity,ANON_INVOICE:518488,,,CUST0000983,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016523,customer_activity,ANON_INVOICE:518489,,,CUST0004487,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016524,customer_activity,ANON_INVOICE:518490,,,CUST0004311,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016525,customer_activity,ANON_INVOICE:518491,,,CUST0001338,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016526,customer_activity,ANON_INVOICE:518492,,,CUST0001019,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016527,customer_activity,ANON_INVOICE:518493,,,CUST0001045,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016528,customer_activity,ANON_INVOICE:518494,,,CUST0005150,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016529,customer_activity,ANON_INVOICE:518495,,,CUST0002757,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016530,customer_activity,ANON_INVOICE:518496,,,CUST0003608,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016531,customer_activity,ANON_INVOICE:518511,,,CUST0001780,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016532,customer_activity,ANON_INVOICE:518536,,,CUST0001114,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016533,customer_activity,ANON_INVOICE:518570,,,CUST0005492,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016534,customer_activity,ANON_INVOICE:518579,,,CUST0006818,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016535,customer_activity,ANON_INVOICE:518660,,,CUST0001732,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016536,customer_activity,ANON_INVOICE:518662,,,CUST0002422,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016537,customer_activity,ANON_INVOICE:518664,,,CUST0006247,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016538,customer_activity,ANON_INVOICE:518676,,,CUST0005740,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016539,customer_activity,ANON_INVOICE:518677,,,CUST0000362,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016540,customer_activity,ANON_INVOICE:C518678,,,CUST0004212,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016541,customer_activity,ANON_INVOICE:518760,,,CUST0005401,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016542,customer_activity,ANON_INVOICE:518761,,,CUST0002452,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016543,customer_activity,ANON_INVOICE:518773,,,CUST0006204,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016544,customer_activity,ANON_INVOICE:518774,,,CUST0000014,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016545,customer_activity,ANON_INVOICE:518775,,,CUST0000274,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016546,customer_activity,ANON_INVOICE:518778,,,CUST0005878,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016547,customer_activity,ANON_INVOICE:C518780,,,CUST0000250,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016548,customer_activity,ANON_INVOICE:518781,,,CUST0006632,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016549,customer_activity,ANON_INVOICE:518785,,,CUST0001789,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016550,customer_activity,ANON_INVOICE:518817,,,CUST0004969,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016551,customer_activity,ANON_INVOICE:518818,,,CUST0003873,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016552,customer_activity,ANON_INVOICE:518819,,,CUST0002340,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016553,customer_activity,ANON_INVOICE:518820,,,CUST0001402,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016554,customer_activity,ANON_INVOICE:518821,,,CUST0006985,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016555,customer_activity,ANON_INVOICE:518882,,,CUST0003104,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016556,customer_activity,ANON_INVOICE:518883,,,CUST0006814,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016557,customer_activity,ANON_INVOICE:518884,,,CUST0003459,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016558,customer_activity,ANON_INVOICE:518885,,,CUST0003553,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016559,customer_activity,ANON_INVOICE:518886,,,CUST0000284,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016560,customer_activity,ANON_INVOICE:C518904,,,CUST0005459,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016561,customer_activity,ANON_INVOICE:C518905,,,CUST0001079,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016562,customer_activity,ANON_INVOICE:C518906,,,CUST0000811,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016563,customer_activity,ANON_INVOICE:518908,,,CUST0005892,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016564,customer_activity,ANON_INVOICE:518909,,,CUST0003979,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016565,customer_activity,ANON_INVOICE:518911,,,CUST0001537,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016566,customer_activity,ANON_INVOICE:518912,,,CUST0004902,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016567,customer_activity,ANON_INVOICE:518913,,,CUST0002600,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016568,customer_activity,ANON_INVOICE:518914,,,CUST0000329,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016569,customer_activity,ANON_INVOICE:518915,,,CUST0002695,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016570,customer_activity,ANON_INVOICE:518916,,,CUST0003541,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016571,customer_activity,ANON_INVOICE:518917,,,CUST0001077,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016572,customer_activity,ANON_INVOICE:518918,,,CUST0001355,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016573,customer_activity,ANON_INVOICE:518920,,,CUST0001065,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016574,customer_activity,ANON_INVOICE:518921,,,CUST0006956,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016575,customer_activity,ANON_INVOICE:518922,,,CUST0006010,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016576,customer_activity,ANON_INVOICE:518923,,,CUST0005377,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016577,customer_activity,ANON_INVOICE:518924,,,CUST0000140,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016578,customer_activity,ANON_INVOICE:518925,,,CUST0000293,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016579,customer_activity,ANON_INVOICE:518926,,,CUST0000157,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016580,customer_activity,ANON_INVOICE:518927,,,CUST0002945,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016581,customer_activity,ANON_INVOICE:518928,,,CUST0001520,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016582,customer_activity,ANON_INVOICE:518929,,,CUST0006844,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016583,customer_activity,ANON_INVOICE:518930,,,CUST0005082,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016584,customer_activity,ANON_INVOICE:518931,,,CUST0002514,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016585,customer_activity,ANON_INVOICE:518932,,,CUST0005469,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016586,customer_activity,ANON_INVOICE:518933,,,CUST0002311,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016587,customer_activity,ANON_INVOICE:518934,,,CUST0002745,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016588,customer_activity,ANON_INVOICE:518935,,,CUST0001458,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016589,customer_activity,ANON_INVOICE:518936,,,CUST0001865,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016590,customer_activity,ANON_INVOICE:518937,,,CUST0000508,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016591,customer_activity,ANON_INVOICE:518938,,,CUST0002919,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016592,customer_activity,ANON_INVOICE:518939,,,CUST0006245,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016593,customer_activity,ANON_INVOICE:518940,,,CUST0001859,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016594,customer_activity,ANON_INVOICE:518941,,,CUST0002700,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016595,customer_activity,ANON_INVOICE:518943,,,CUST0002358,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016596,customer_activity,ANON_INVOICE:518957,,,CUST0006716,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016597,customer_activity,ANON_INVOICE:518958,,,CUST0003737,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016598,customer_activity,ANON_INVOICE:518965,,,CUST0001480,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016599,customer_activity,ANON_INVOICE:C518976,,,CUST0001508,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016600,customer_activity,ANON_INVOICE:518981,,,CUST0001098,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016601,customer_activity,ANON_INVOICE:518984,,,CUST0004734,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016602,customer_activity,ANON_INVOICE:518986,,,CUST0002756,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016603,customer_activity,ANON_INVOICE:518987,,,CUST0000194,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016604,customer_activity,ANON_INVOICE:518990,,,CUST0003345,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016605,customer_activity,ANON_INVOICE:518991,,,CUST0002206,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016606,customer_activity,ANON_INVOICE:519015,,,CUST0002451,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016607,customer_activity,ANON_INVOICE:519016,,,CUST0001664,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016608,customer_activity,ANON_INVOICE:519017,,,CUST0002946,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016609,customer_activity,ANON_INVOICE:519018,,,CUST0005104,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016610,customer_activity,ANON_INVOICE:519019,,,CUST0004849,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016611,customer_activity,ANON_INVOICE:519020,,,CUST0002329,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016612,customer_activity,ANON_INVOICE:519021,,,CUST0002619,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016613,customer_activity,ANON_INVOICE:519022,,,CUST0005641,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016614,customer_activity,ANON_INVOICE:519023,,,CUST0000315,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016615,customer_activity,ANON_INVOICE:519024,,,CUST0002212,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016616,customer_activity,ANON_INVOICE:519026,,,CUST0001015,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016617,customer_activity,ANON_INVOICE:519027,,,CUST0005164,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016618,customer_activity,ANON_INVOICE:519031,,,CUST0003043,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016619,customer_activity,ANON_INVOICE:519033,,,CUST0002801,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016620,customer_activity,ANON_INVOICE:519088,,,CUST0005651,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016621,customer_activity,ANON_INVOICE:519089,,,CUST0004788,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016622,customer_activity,ANON_INVOICE:519090,,,CUST0004120,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016623,customer_activity,ANON_INVOICE:519091,,,CUST0000276,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016624,customer_activity,ANON_INVOICE:519092,,,CUST0004890,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016625,customer_activity,ANON_INVOICE:519093,,,CUST0004097,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016626,customer_activity,ANON_INVOICE:519094,,,CUST0003803,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016627,customer_activity,ANON_INVOICE:519095,,,CUST0003871,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016628,customer_activity,ANON_INVOICE:519096,,,CUST0000313,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016629,customer_activity,ANON_INVOICE:519097,,,CUST0003500,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016630,customer_activity,ANON_INVOICE:519099,,,CUST0005304,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016631,customer_activity,ANON_INVOICE:519100,,,CUST0001151,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016632,customer_activity,ANON_INVOICE:519101,,,CUST0004569,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016633,customer_activity,ANON_INVOICE:519102,,,CUST0001773,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016634,customer_activity,ANON_INVOICE:519103,,,CUST0002218,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016635,customer_activity,ANON_INVOICE:519104,,,CUST0001949,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016636,customer_activity,ANON_INVOICE:519105,,,CUST0002492,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016637,customer_activity,ANON_INVOICE:519106,,,CUST0003694,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016638,customer_activity,ANON_INVOICE:519107,,,CUST0000888,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016639,customer_activity,ANON_INVOICE:519108,,,CUST0003687,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016640,customer_activity,ANON_INVOICE:519109,,,CUST0004608,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016641,customer_activity,ANON_INVOICE:519110,,,CUST0000785,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016642,customer_activity,ANON_INVOICE:519111,,,CUST0002204,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016643,customer_activity,ANON_INVOICE:519112,,,CUST0003697,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016644,customer_activity,ANON_INVOICE:519113,,,CUST0001657,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016645,customer_activity,ANON_INVOICE:519114,,,CUST0004242,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016646,customer_activity,ANON_INVOICE:519116,,,CUST0003711,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016647,customer_activity,ANON_INVOICE:519117,,,CUST0006305,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016648,customer_activity,ANON_INVOICE:519118,,,CUST0006220,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016649,customer_activity,ANON_INVOICE:519119,,,CUST0000824,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016650,customer_activity,ANON_INVOICE:519123,,,CUST0005752,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016651,customer_activity,ANON_INVOICE:519174,,,CUST0000556,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016652,customer_activity,ANON_INVOICE:519180,,,CUST0000977,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016653,customer_activity,ANON_INVOICE:519183,,,CUST0004389,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016654,customer_activity,ANON_INVOICE:519185,,,CUST0005725,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016655,customer_activity,ANON_INVOICE:519187,,,CUST0005958,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016656,customer_activity,ANON_INVOICE:519190,,,CUST0004142,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016657,customer_activity,ANON_INVOICE:519191,,,CUST0004285,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016658,customer_activity,ANON_INVOICE:519193,,,CUST0002511,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016659,customer_activity,ANON_INVOICE:519195,,,CUST0005309,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016660,customer_activity,ANON_INVOICE:519196,,,CUST0006353,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016661,customer_activity,ANON_INVOICE:C519221,,,CUST0003243,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016662,customer_activity,ANON_INVOICE:519246,,,CUST0005516,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016663,customer_activity,ANON_INVOICE:519249,,,CUST0004252,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016664,customer_activity,ANON_INVOICE:519269,,,CUST0002203,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016665,customer_activity,ANON_INVOICE:519270,,,CUST0001890,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016666,customer_activity,ANON_INVOICE:519271,,,CUST0002078,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016667,customer_activity,ANON_INVOICE:519272,,,CUST0001444,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016668,customer_activity,ANON_INVOICE:519273,,,CUST0003704,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016669,customer_activity,ANON_INVOICE:519274,,,CUST0002855,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016670,customer_activity,ANON_INVOICE:C519280,,,CUST0006822,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016671,customer_activity,ANON_INVOICE:519358,,,CUST0006989,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016672,customer_activity,ANON_INVOICE:519359,,,CUST0003528,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016673,customer_activity,ANON_INVOICE:519360,,,CUST0006789,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016674,customer_activity,ANON_INVOICE:519361,,,CUST0001266,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016675,customer_activity,ANON_INVOICE:519362,,,CUST0001611,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016676,customer_activity,ANON_INVOICE:519363,,,CUST0006604,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016677,customer_activity,ANON_INVOICE:519364,,,CUST0000153,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016678,customer_activity,ANON_INVOICE:519365,,,CUST0003939,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016679,customer_activity,ANON_INVOICE:519366,,,CUST0003365,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016680,customer_activity,ANON_INVOICE:519367,,,CUST0001994,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016681,customer_activity,ANON_INVOICE:519368,,,CUST0004451,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016682,customer_activity,ANON_INVOICE:519370,,,CUST0002148,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016683,customer_activity,ANON_INVOICE:519373,,,CUST0003938,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016684,customer_activity,ANON_INVOICE:519374,,,CUST0005179,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016685,customer_activity,ANON_INVOICE:519375,,,CUST0003687,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016686,customer_activity,ANON_INVOICE:519376,,,CUST0006478,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016687,customer_activity,ANON_INVOICE:519377,,,CUST0004842,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016688,customer_activity,ANON_INVOICE:519379,,,CUST0004603,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016689,customer_activity,ANON_INVOICE:519386,,,CUST0002341,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016690,customer_activity,ANON_INVOICE:C519387,,,CUST0001627,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016691,customer_activity,ANON_INVOICE:519388,,,CUST0001598,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016692,customer_activity,ANON_INVOICE:519389,,,CUST0000758,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016693,customer_activity,ANON_INVOICE:519390,,,CUST0003087,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016694,customer_activity,ANON_INVOICE:519473,,,CUST0005205,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016695,customer_activity,ANON_INVOICE:519478,,,CUST0004226,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016696,customer_activity,ANON_INVOICE:519480,,,CUST0000959,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016697,customer_activity,ANON_INVOICE:519560,,,CUST0002717,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016698,customer_activity,ANON_INVOICE:519579,,,CUST0000436,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016699,customer_activity,ANON_INVOICE:519597,,,CUST0003921,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016700,customer_activity,ANON_INVOICE:519598,,,CUST0004412,synthetic_invoice_hash_for_missing_customer,0.25
IDBR00016701,customer_activity,ANON_INVOICE:519603,,,CUST0006519,synthetic_invoice_hash_for_missing_customer,0.25
